Crime Date,Agency,Description,Type,Group
4-23-17,DELAWARE CITY POLICE DEPT,Domestic/Non-Family/Verbal,Domestic,OTHER
4-21-17,DELAWARE CITY POLICE DEPT,Local Fugitive/Wanted,Local fugitive,OTHER
4-21-17,DHSS ANIMAL WELFARE,Local Statute/Free Text,Local statute,OTHER
4-20-17,DELAWARE CITY POLICE DEPT,Local Statute/Free Text,Local statute,OTHER
4-19-17,DELAWARE CITY POLICE DEPT,Burglary/No Forced Entry/Residence,Burglary,PROPERTY
4-19-17,DELAWARE CITY POLICE DEPT,Larceny/From Building,Theft,PROPERTY
4-19-17,DELAWARE CITY POLICE DEPT,Larceny/From Building,Theft,PROPERTY
4-19-17,DELAWARE CITY POLICE DEPT,Larceny/From Building,Theft,PROPERTY
4-19-17,DELAWARE CITY POLICE DEPT,Larceny/From Building,Theft,PROPERTY
4-19-17,DELAWARE CITY POLICE DEPT,Larceny/From Building,Theft,PROPERTY
4-19-17,DELAWARE CITY POLICE DEPT,Larceny/From Building,Theft,PROPERTY
4-19-17,DELAWARE CITY POLICE DEPT,Larceny/From Building,Theft,PROPERTY
4-19-17,DELAWARE CITY POLICE DEPT,Burglary/No Forced Entry/Residence,Burglary,PROPERTY
4-19-17,DELAWARE CITY POLICE DEPT,Larceny/From Building,Theft,PROPERTY
4-19-17,DELAWARE CITY POLICE DEPT,Sale of Stolen Property,Stolen property,OTHER
4-17-17,DELAWARE CITY POLICE DEPT,Filing a False Report,Obstruction of justice -- police,OTHER
4-16-17,DELAWARE CITY POLICE DEPT,Vehicle Theft ,Vehicle theft,PROPERTY
4-15-17,DELAWARE CITY POLICE DEPT,Larceny/From All Other Yards,Theft,PROPERTY
4-15-17,DELAWARE CITY POLICE DEPT,Damage/Private Property,Criminal mischief,OTHER
4-14-17,DELAWARE CITY POLICE DEPT,Local Statute/Free Text,Local statute,OTHER
4-14-17,DELAWARE CITY POLICE DEPT,Local Fugitive/Wanted,Local fugitive,OTHER
4-13-17,DELAWARE CITY POLICE DEPT,Harassing Communication/Phone/Wire/Mail Only,Disorderly conduct,OTHER
4-13-17,DELAWARE CITY POLICE DEPT,Larceny/From All Other Yards,Theft,PROPERTY
4-12-17,DELAWARE CITY POLICE DEPT,Local Statute/Free Text,Local statute,OTHER
4-12-17,DELAWARE CITY POLICE DEPT,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-09-17,DELAWARE CITY POLICE DEPT,Domestic/Non-Family/Verbal,Domestic,OTHER
4-09-17,DELAWARE CITY POLICE DEPT,Lost or Misplaced Property/Other Property Recovers/OPR/Includes Drugs,Recovered property,OTHER
4-07-17,DHSS ANIMAL WELFARE,Local Statute/Free Text,Local statute,OTHER
4-06-17,NEW CASTLE COUNTY PD,Marijuana/Possession,Drugs,DRUGS
4-06-17,NEW CASTLE COUNTY PD,Consumption of Liquor/Underage,Drunkeness,OTHER
4-05-17,DELAWARE CITY POLICE DEPT,Local Fugitive/Wanted,Local fugitive,OTHER
4-05-17,DELAWARE CITY POLICE DEPT,Aggravated Assault/Non-Family Other Dangerous Weapon,Aggravated assault,VIOLENT
4-05-17,DELAWARE CITY POLICE DEPT,Damage/Private Property,Criminal mischief,OTHER
4-05-17,DELAWARE CITY POLICE DEPT,Harassing Communication/Phone/Wire/Mail Only,Disorderly conduct,OTHER
4-04-17,DELAWARE CITY POLICE DEPT,Marijuana/Possession,Drugs,DRUGS
4-04-17,DELAWARE CITY POLICE DEPT,Consumption of Liquor/Underage,Drunkeness,OTHER
4-04-17,DELAWARE CITY POLICE DEPT,Resisting Arrest,Obstruction of justice -- police,OTHER
4-04-17,DELAWARE CITY POLICE DEPT,Larceny/From All Other Yards,Theft,PROPERTY
4-04-17,DELAWARE CITY POLICE DEPT,Disorderly Conduct/Unrelated to Liquor,Disorderly conduct,OTHER
4-04-17,DELAWARE CITY POLICE DEPT,Domestic/Family/Verbal,Domestic,OTHER
4-02-17,DELAWARE CITY POLICE DEPT,Damage/Private Property,Criminal mischief,OTHER
3-31-17,DELAWARE CITY POLICE DEPT,Bail/Secured Bond,Obstruction of justice -- courts,OTHER
