Crime Date,Agency,Description,Type,Group
4-15-17,NEWARK PD,Disturbing the Peace/Public Nuisance,Disorderly conduct,OTHER
4-13-17,NEWARK PD,Damage/Private Property,Criminal mischief,OTHER
4-12-17,NEWARK PD,IMPERSONATION,Fraud,OTHER
4-12-17,NEWARK PD,Lost or Misplaced Property/Other Property Recovers/OPR/Includes Drugs,Recovered property,OTHER
4-09-17,NEWARK PD,Disturbing the Peace/Public Nuisance,Disorderly conduct,OTHER
4-08-17,NEWARK PD,Disturbing the Peace/Public Nuisance,Disorderly conduct,OTHER
4-08-17,NEWARK PD,Consumption of Liquor/Underage,Drunkeness,OTHER
4-08-17,NEWARK PD,Consumption of Liquor/Underage,Drunkeness,OTHER
4-07-17,NEWARK PD,Disturbing the Peace/Public Nuisance,Disorderly conduct,OTHER
3-30-17,NEWARK PD,Simple Assault/Non-Family/Other Assaults/Non-Aggravated,Assault,OTHER
3-30-17,NEWARK PD,Simple Assault/Non-Family/Other Assaults/Non-Aggravated,Assault,OTHER
3-30-17,NEWARK PD,Marijuana/Possession,Drugs,DRUGS
3-30-17,NEWARK PD,Driving Under the Influence/Liquor,Traffic,OTHER
3-30-17,NEWARK PD,Lost or Misplaced Property/Other Property Recovers/OPR/Includes Drugs,Recovered property,OTHER
