Crime Date,Agency,Description,Type,Group
4-21-17,TROOP 3 STATE POLICE,Domestic/Family/Verbal,Domestic,OTHER
4-17-17,DHSS ANIMAL WELFARE,Cruelty To Animals, ,
4-17-17,DHSS ANIMAL WELFARE,Cruelty To Animals, ,
4-17-17,DHSS ANIMAL WELFARE,Cruelty To Animals, ,
4-17-17,DHSS ANIMAL WELFARE,Cruelty To Animals, ,
4-17-17,DHSS ANIMAL WELFARE,Cruelty To Animals, ,
4-17-17,DHSS ANIMAL WELFARE,Cruelty To Animals, ,
4-17-17,DHSS ANIMAL WELFARE,Cruelty To Animals, ,
4-17-17,DHSS ANIMAL WELFARE,Cruelty To Animals, ,
4-17-17,DHSS ANIMAL WELFARE,Cruelty To Animals, ,
4-17-17,DHSS ANIMAL WELFARE,Cruelty To Animals, ,
4-17-17,DHSS ANIMAL WELFARE,Cruelty To Animals, ,
4-17-17,DHSS ANIMAL WELFARE,Cruelty To Animals, ,
4-17-17,DHSS ANIMAL WELFARE,Local Statute/Free Text,Local statute,OTHER
4-17-17,DHSS ANIMAL WELFARE,Local Statute/Free Text,Local statute,OTHER
4-17-17,DHSS ANIMAL WELFARE,Local Statute/Free Text,Local statute,OTHER
4-17-17,DHSS ANIMAL WELFARE,Local Statute/Free Text,Local statute,OTHER
4-17-17,DHSS ANIMAL WELFARE,Local Statute/Free Text,Local statute,OTHER
4-17-17,DHSS ANIMAL WELFARE,Local Statute/Free Text,Local statute,OTHER
4-08-17,TROOP 3 STATE POLICE,Obstructing a Criminal Investigation/Material Witness/Hindering Prosecution,Obstruction of justice -- police,OTHER
4-08-17,TROOP 3 STATE POLICE,Obstructing a Criminal Investigation/Material Witness/Hindering Prosecution,Obstruction of justice -- police,OTHER
4-04-17,TROOP 3 STATE POLICE,Burglary/No Forced Entry/Residence,Burglary,PROPERTY
4-04-17,TROOP 3 STATE POLICE,Larceny/From Building,Theft,PROPERTY
4-04-17,TROOP 3 STATE POLICE,Heroin/Delivery,Drugs,DRUGS
3-31-17,TROOP 3 STATE POLICE,Cocaine/Delivery,Drugs,DRUGS
3-31-17,TROOP 3 STATE POLICE,Possession of Drug Paraphernalia,Drugs,DRUGS
