Crime Date,Agency,Description,Type,Group
4-20-17,NEW CASTLE CITY PD,Larceny/Shoplifting,Theft,PROPERTY
4-20-17,NEW CASTLE CITY PD,Larceny/Shoplifting,Theft,PROPERTY
4-20-17,NEW CASTLE CITY PD,Larceny/Shoplifting,Theft,PROPERTY
4-20-17,NEW CASTLE CITY PD,Larceny/Shoplifting,Theft,PROPERTY
4-20-17,NEW CASTLE CITY PD,Simple Assault/Non-Family/Other Assaults/Non-Aggravated,Assault,OTHER
4-14-17,NEW CASTLE CITY PD,Robbery/Gun Commercial House(except C,Robbery,VIOLENT
4-13-17,NEW CASTLE CITY PD,Marijuana/Possession,Drugs,DRUGS
4-13-17,NEW CASTLE CITY PD,Possession of Drug Paraphernalia,Drugs,DRUGS
4-13-17,NEW CASTLE CITY PD,Possession of Drug Paraphernalia,Drugs,DRUGS
4-13-17,NEW CASTLE CITY PD,Public Peace/Free Text/Criminal Nuisance,Disorderly conduct,OTHER
4-12-17,NEW CASTLE CITY PD,Larceny/Shoplifting,Theft,PROPERTY
4-09-17,NEW CASTLE CITY PD,Marijuana/Possession,Drugs,DRUGS
