Crime Date,Agency,Description,Type,Group
4-23-17,DOVER PD,Local Fugitive/Wanted,Local fugitive,OTHER
4-15-17,DOVER PD,Larceny/From Building,Theft,PROPERTY
4-11-17,DOVER PD,Violation of Protection From Abuse Order (PFA),Obstruction of justice -- courts,OTHER
4-09-17,DOVER PD,Domestic/Family/Verbal,Domestic,OTHER
4-07-17,DOVER PD,Vehicle Theft Locally Stolen-Recovered Other,Vehicle theft,PROPERTY
4-04-17,DOVER PD,Marijuana/Possession with Intent to Deliver,Drugs,DRUGS
4-04-17,DOVER PD,Marijuana/Possession with Intent to Deliver,Drugs,DRUGS
4-04-17,DOVER PD,Possession of Drug Paraphernalia,Drugs,DRUGS
4-04-17,DOVER PD,Traffic Offense/Free Text,Traffic,OTHER
4-04-17,DOVER PD,Vehicle Theft ,Vehicle theft,PROPERTY
4-04-17,DOVER PD,Theft/False Pretense or Promise,Fraud,OTHER
4-02-17,DOVER PD,Damage/Private Property,Criminal mischief,OTHER
3-31-17,DOVER PD,Damage/Business Property,Criminal mischief,OTHER
