Crime Date,Agency,Description,Type,Group
4-07-17,TROOP 3 STATE POLICE,Burglary/No Forced Entry/NonResidence,Burglary,PROPERTY
4-07-17,TROOP 3 STATE POLICE,Larceny/From Building,Theft,PROPERTY
4-07-17,TROOP 3 STATE POLICE,Larceny/From Building,Theft,PROPERTY
4-07-17,TROOP 3 STATE POLICE,Larceny/From Building,Theft,PROPERTY
4-07-17,TROOP 3 STATE POLICE,Larceny/From Building,Theft,PROPERTY
4-07-17,TROOP 3 STATE POLICE,Larceny/From Building,Theft,PROPERTY
4-07-17,TROOP 3 STATE POLICE,Larceny/From Building,Theft,PROPERTY
4-07-17,TROOP 3 STATE POLICE,Theft/False Pretense or Promise,Fraud,OTHER
4-07-17,TROOP 3 STATE POLICE,Theft/False Pretense or Promise,Fraud,OTHER
4-07-17,TROOP 3 STATE POLICE,Theft/False Pretense or Promise,Fraud,OTHER
4-07-17,TROOP 3 STATE POLICE,Theft/False Pretense or Promise,Fraud,OTHER
4-07-17,TROOP 3 STATE POLICE,Theft/False Pretense or Promise,Fraud,OTHER
4-07-17,TROOP 3 STATE POLICE,Theft/False Pretense or Promise,Fraud,OTHER
4-07-17,TROOP 3 STATE POLICE,Theft/False Pretense or Promise,Fraud,OTHER
4-07-17,TROOP 3 STATE POLICE,Theft/False Pretense or Promise,Fraud,OTHER
4-04-17,TROOP 3 STATE POLICE,Burglary/No Forced Entry/NonResidence,Burglary,PROPERTY
