Crime Date,Agency,Description,Type,Group
4-24-17,NEW CASTLE COUNTY PD,Fraud/Illegal Use of Credit Cards,Fraud,OTHER
4-24-17,NEW CASTLE COUNTY PD,Larceny/From Building,Theft,PROPERTY
4-15-17,NEW CASTLE COUNTY PD,Domestic/Non-Family/Verbal,Domestic,OTHER
4-15-17,DHSS ANIMAL WELFARE,Local Statute/Free Text,Local statute,OTHER
4-13-17,NEW CASTLE COUNTY PD,Larceny/From Building,Theft,PROPERTY
4-13-17,NEW CASTLE COUNTY PD,Larceny/From Vehicle/Not Attached ,Theft,PROPERTY
4-13-17,NEW CASTLE COUNTY PD,Damage/Private Property,Criminal mischief,OTHER
4-07-17,NEW CASTLE COUNTY PD,Resisting Arrest,Obstruction of justice -- police,OTHER
4-07-17,NEW CASTLE COUNTY PD,Disorderly Conduct/Unrelated to Liquor,Disorderly conduct,OTHER
4-05-17,NEW CASTLE COUNTY PD,Larceny/From Vehicle/Not Attached ,Theft,PROPERTY
4-03-17,DHSS ANIMAL WELFARE,Local Statute/Free Text,Local statute,OTHER
