Crime Date,Agency,Description,Type,Group
4-22-17,TROOP 2 STATE POLICE,IMPERSONATION,Fraud,OTHER
4-22-17,TROOP 2 STATE POLICE,Local Fugitive/Wanted,Local fugitive,OTHER
4-22-17,TROOP 2 STATE POLICE,Hit and Run,Traffic,OTHER
4-22-17,TROOP 2 STATE POLICE,Hit and Run,Traffic,OTHER
4-22-17,TROOP 2 STATE POLICE,Hit and Run,Traffic,OTHER
4-22-17,TROOP 2 STATE POLICE,Hit and Run,Traffic,OTHER
4-22-17,TROOP 2 STATE POLICE,Hit and Run,Traffic,OTHER
4-16-17,NEW CASTLE COUNTY PD,Larceny/From All Other Yards,Theft,PROPERTY
4-16-17,NEW CASTLE COUNTY PD,Damage/Private Property,Criminal mischief,OTHER
4-13-17,TROOP 2 STATE POLICE,Fraud/Illegal Use of Credit Cards,Fraud,OTHER
4-11-17,TROOP 2 STATE POLICE,Domestic/Non-Family/Verbal,Domestic,OTHER
3-30-17,NEW CASTLE COUNTY PD,Marijuana/Possession,Drugs,DRUGS
