Crime Date,Agency,Description,Type,Group
4-21-17,WILMINGTON PD,Aggravated Assault/Non-Family Other Dangerous Weapon,Aggravated assault,VIOLENT
4-17-17,WILMINGTON PD,Simple Assault/Non-Family/Other Assaults/Non-Aggravated,Assault,OTHER
4-17-17,WILMINGTON PD,Simple Assault/Non-Family/Other Assaults/Non-Aggravated,Assault,OTHER
4-17-17,WILMINGTON PD,Contributing to the Delinquency of a Minor/Endangering the Welfare of a Child,Domestic,OTHER
4-17-17,WILMINGTON PD,Contributing to the Delinquency of a Minor/Endangering the Welfare of a Child,Domestic,OTHER
4-16-17,WILMINGTON PD,Obstructing a Court Order,Obstruction of justice -- courts,OTHER
4-12-17,WILMINGTON PD,Simple Assault/Non-Family/Other Assaults/Non-Aggravated,Assault,OTHER
4-12-17,WILMINGTON PD,Marijuana/Possession with Intent to Deliver,Drugs,DRUGS
4-12-17,WILMINGTON PD,Cocaine/Possession with Intent to Deliver,Drugs,DRUGS
4-12-17,WILMINGTON PD,Cocaine/Possession,Drugs,DRUGS
4-12-17,WILMINGTON PD,Resisting Arrest,Obstruction of justice -- police,OTHER
4-08-17,WILMINGTON PD,Trespassing/Free Text,Trespassing,OTHER
4-08-17,WILMINGTON PD,Receiving Stolen Property,Stolen property,OTHER
4-08-17,WILMINGTON PD,Cocaine/Possession,Drugs,DRUGS
4-08-17,WILMINGTON PD,Cocaine/Possession,Drugs,DRUGS
4-08-17,WILMINGTON PD,Resisting Arrest,Obstruction of justice -- police,OTHER
4-08-17,WILMINGTON PD,Carrying Prohibited,Weapons,WEAPONS
4-08-17,WILMINGTON PD,Carrying Prohibited,Weapons,WEAPONS
4-08-17,WILMINGTON PD,Possession of Weapon,Weapons,WEAPONS
4-08-17,WILMINGTON PD,Moving Violation/Traffic,Traffic,OTHER
4-08-17,WILMINGTON PD,Moving Violation/Traffic,Traffic,OTHER
4-08-17,WILMINGTON PD,Moving Violation/Traffic,Traffic,OTHER
4-08-17,WILMINGTON PD,Moving Violation/Traffic,Traffic,OTHER
4-08-17,WILMINGTON PD,Traffic Offense/Free Text,Traffic,OTHER
4-08-17,WILMINGTON PD,Cocaine/Possession with Intent to Deliver,Drugs,DRUGS
4-08-17,WILMINGTON PD,Cocaine/Possession with Intent to Deliver,Drugs,DRUGS
4-08-17,WILMINGTON PD,Resisting Arrest,Obstruction of justice -- police,OTHER
4-05-17,WILMINGTON PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-05-17,WILMINGTON PD,IMPERSONATION,Fraud,OTHER
4-05-17,WILMINGTON PD,Aggravated Assault/Non-Family Knife/Cutting Instrument,Aggravated assault,VIOLENT
4-05-17,WILMINGTON PD,Aggravated Assault/Non-Family Knife/Cutting Instrument,Aggravated assault,VIOLENT
4-05-17,WILMINGTON PD,Possession of Weapon,Weapons,WEAPONS
4-02-17,WILMINGTON PD,Robbery/Gun Highway,Robbery,VIOLENT
4-02-17,WILMINGTON PD,Possession of Weapon,Weapons,WEAPONS
3-31-17,WILMINGTON PD,Larceny/From Vehicle/Not Attached ,Theft,PROPERTY
3-31-17,WILMINGTON PD,Larceny/From Vehicle/Not Attached ,Theft,PROPERTY
3-30-17,WILMINGTON PD,Marijuana/Possession,Drugs,DRUGS
3-30-17,WILMINGTON PD,PCP/Possession,Drugs,DRUGS
3-30-17,WILMINGTON PD,Cocaine/Possession with Intent to Deliver,Drugs,DRUGS
3-30-17,WILMINGTON PD,Cocaine/Possession with Intent to Deliver,Drugs,DRUGS
3-30-17,WILMINGTON PD,Moving Violation/Traffic,Traffic,OTHER
3-30-17,WILMINGTON PD,Vehicular Assault/No Intent/Other Assaults/Non-Aggravated,Assault,OTHER
3-30-17,NEW CASTLE COUNTY PD,Public Peace/Free Text/Criminal Nuisance,Disorderly conduct,OTHER
