Crime Date,Agency,Description,Type,Group
4-17-17,DELMAR PD,Unauthorized Use of Motor Vehicle,Vehicle theft,PROPERTY
4-16-17,TROOP 5 STATE POLICE,Lost or Misplaced Property/Other Property Recovers/OPR/Includes Drugs,Recovered property,OTHER
4-11-17,DELMAR PD,Burglary/No Forced Entry/NonResidence,Burglary,PROPERTY
4-11-17,DELMAR PD,Damage/Business Property,Criminal mischief,OTHER
4-11-17,DELMAR PD,Trespassing/Free Text,Trespassing,OTHER
4-10-17,DELMAR PD,Larceny/From All Other Yards,Theft,PROPERTY
4-10-17,DELMAR PD,Domestic/Family/Verbal,Domestic,OTHER
4-08-17,DELMAR PD,Domestic/Family/Verbal,Domestic,OTHER
4-07-17,DELMAR PD,Domestic/Family/Verbal,Domestic,OTHER
4-04-17,DELMAR PD,Simple Assault/Non-Family/Other Assaults/Non-Aggravated,Assault,OTHER
4-04-17,DELMAR PD,Disorderly Conduct/Unrelated to Liquor,Disorderly conduct,OTHER
4-04-17,DELMAR PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-04-17,DELMAR PD,Intimidation/Reckless Endanger/Terroristic Threat/Harassment/Other Assaults/Non-Aggravated,Assault,OTHER
4-04-17,DELMAR PD,Contributing to the Delinquency of a Minor/Endangering the Welfare of a Child,Domestic,OTHER
4-04-17,DELMAR PD,Contributing to the Delinquency of a Minor/Endangering the Welfare of a Child,Domestic,OTHER
4-04-17,DELMAR PD,Contributing to the Delinquency of a Minor/Endangering the Welfare of a Child,Domestic,OTHER
4-02-17,DELMAR PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-02-17,DELMAR PD,Disorderly Conduct/Unrelated to Liquor,Disorderly conduct,OTHER
4-02-17,DELMAR PD,Heroin/Possession,Drugs,DRUGS
4-01-17,DELMAR PD,Domestic/Family/Verbal,Domestic,OTHER
3-30-17,TROOP 5 STATE POLICE,Domestic/Family/Verbal,Domestic,OTHER
