Crime Date,Agency,Description,Type,Group
4-19-17,CHESWOLD POLICE DEPT.,Heroin/Possession,Drugs,DRUGS
4-19-17,CHESWOLD POLICE DEPT.,Marijuana/Possession,Drugs,DRUGS
4-19-17,CHESWOLD POLICE DEPT.,Contributing to the Delinquency of a Minor/Endangering the Welfare of a Child,Domestic,OTHER
4-19-17,CHESWOLD POLICE DEPT.,Traffic Offense/Free Text,Traffic,OTHER
4-19-17,CHESWOLD POLICE DEPT.,Traffic Offense/Free Text,Traffic,OTHER
4-19-17,CHESWOLD POLICE DEPT.,Traffic Offense/Free Text,Traffic,OTHER
4-19-17,CHESWOLD POLICE DEPT.,Traffic Offense/Free Text,Traffic,OTHER
4-18-17,CHESWOLD POLICE DEPT.,Burglary/No Forced Entry/NonResidence,Burglary,PROPERTY
4-18-17,CHESWOLD POLICE DEPT.,Larceny/From Building,Theft,PROPERTY
4-17-17,CHESWOLD POLICE DEPT.,Burglary/No Forced Entry/Residence,Burglary,PROPERTY
4-17-17,CHESWOLD POLICE DEPT.,Burglary/No Forced Entry/Residence,Burglary,PROPERTY
4-17-17,CHESWOLD POLICE DEPT.,Larceny/From Building,Theft,PROPERTY
4-13-17,CHESWOLD POLICE DEPT.,Aggravated Assault/Family Other Dangerous Weapon,Aggravated assault,VIOLENT
4-13-17,CHESWOLD POLICE DEPT.,Contributing to the Delinquency of a Minor/Endangering the Welfare of a Child,Domestic,OTHER
4-12-17,CHESWOLD POLICE DEPT.,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-12-17,CHESWOLD POLICE DEPT.,Disturbing the Peace/Public Nuisance,Disorderly conduct,OTHER
4-12-17,CHESWOLD POLICE DEPT.,Public Peace/Free Text/Criminal Nuisance,Disorderly conduct,OTHER
4-11-17,CHESWOLD POLICE DEPT.,Vehicular Assault/No Intent/Other Assaults/Non-Aggravated,Assault,OTHER
4-11-17,CHESWOLD POLICE DEPT.,Hit and Run,Traffic,OTHER
4-11-17,CHESWOLD POLICE DEPT.,Intimidation/Reckless Endanger/Terroristic Threat/Harassment/Other Assaults/Non-Aggravated,Assault,OTHER
4-04-17,CHESWOLD POLICE DEPT.,Domestic/Family/Verbal,Domestic,OTHER
3-30-17,CHESWOLD POLICE DEPT.,Domestic/Family/Verbal,Domestic,OTHER
