Crime Date,Agency,Description,Type,Group
4-19-17,NEW CASTLE COUNTY PD,Larceny/From All Other Yards,Theft,PROPERTY
4-19-17,NEW CASTLE COUNTY PD,Theft/Other Motor Vehicle ,Vehicle theft,PROPERTY
4-18-17,NEW CASTLE COUNTY PD,Local Fugitive/Wanted,Local fugitive,OTHER
4-18-17,NEW CASTLE COUNTY PD,Trespassing/Free Text,Trespassing,OTHER
4-17-17,NEW CASTLE COUNTY PD,Vehicle Theft ,Vehicle theft,PROPERTY
4-15-17,NEW CASTLE COUNTY PD,Larceny/From Building,Theft,PROPERTY
4-15-17,NEW CASTLE COUNTY PD,Fraud/Illegal Use of Credit Cards,Fraud,OTHER
4-12-17,DIVISION OF GAMING ENFORCEMENT,Larceny/From Building,Theft,PROPERTY
4-10-17,NEW CASTLE COUNTY PD,Larceny/From Vehicle/Not Attached ,Theft,PROPERTY
4-10-17,DHSS ANIMAL WELFARE,Local Statute/Free Text,Local statute,OTHER
4-06-17,DHSS ANIMAL WELFARE,Local Statute/Free Text,Local statute,OTHER
4-06-17,DHSS ANIMAL WELFARE,Local Statute/Free Text,Local statute,OTHER
4-01-17,NEW CASTLE COUNTY PD,Distribution of Obscene Material,Obscenity,OTHER
4-01-17,NEW CASTLE COUNTY PD,Harassing Communication/Phone/Wire/Mail Only,Disorderly conduct,OTHER
4-01-17,NEW CASTLE COUNTY PD,Local Fugitive/Wanted,Local fugitive,OTHER
4-01-17,ALCOHOL & TOBACCO ENFORCEMENT,Liquor/Free Text,Liquor,OTHER
3-30-17,TROOP 2 STATE POLICE,Aggravated Assault/Non-Family Other Dangerous Weapon,Aggravated assault,VIOLENT
3-30-17,TROOP 2 STATE POLICE,Aggravated Assault/Non-Family Other Dangerous Weapon,Aggravated assault,VIOLENT
3-30-17,TROOP 2 STATE POLICE,Local Fugitive/Wanted,Local fugitive,OTHER
