Crime Date,Agency,Description,Type,Group
4-05-17,TROOP 5 STATE POLICE,Burglary/Forced Entry/Residence,Burglary,PROPERTY
4-05-17,TROOP 5 STATE POLICE,Burglary/Forced Entry/Residence,Burglary,PROPERTY
4-05-17,TROOP 5 STATE POLICE,Burglary/Possession of Tools,Burglary,PROPERTY
4-05-17,TROOP 5 STATE POLICE,Larceny/From Building,Theft,PROPERTY
4-05-17,TROOP 5 STATE POLICE,Larceny/From Building,Theft,PROPERTY
4-05-17,TROOP 5 STATE POLICE,Larceny/From Building,Theft,PROPERTY
4-05-17,TROOP 5 STATE POLICE,Larceny/From Building,Theft,PROPERTY
4-05-17,TROOP 5 STATE POLICE,Larceny/From Building,Theft,PROPERTY
4-05-17,TROOP 5 STATE POLICE,Larceny/From Building,Theft,PROPERTY
4-05-17,TROOP 5 STATE POLICE,Larceny/From Building,Theft,PROPERTY
4-05-17,TROOP 5 STATE POLICE,Larceny/From Building,Theft,PROPERTY
4-05-17,TROOP 5 STATE POLICE,Larceny/From Building,Theft,PROPERTY
4-05-17,TROOP 5 STATE POLICE,Damage/Private Property,Criminal mischief,OTHER
