Crime Date,Agency,Description,Type,Group
4-19-17,MILFORD PD,Larceny/Shoplifting,Theft,PROPERTY
4-18-17,MILFORD PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-18-17,MILFORD PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-18-17,MILFORD PD,Intimidation/Reckless Endanger/Terroristic Threat/Harassment/Other Assaults/Non-Aggravated,Assault,OTHER
4-18-17,MILFORD PD,Intimidation/Reckless Endanger/Terroristic Threat/Harassment/Other Assaults/Non-Aggravated,Assault,OTHER
4-18-17,MILFORD PD,Aggravated Assault/Non-Family Strong-Arm/Hands/Fist/Feet,Aggravated assault,VIOLENT
4-18-17,MILFORD PD,Aggravated Assault/Non-Family Strong-Arm/Hands/Fist/Feet,Aggravated assault,VIOLENT
4-18-17,MILFORD PD,Aggravated Assault/Non-Family Strong-Arm/Hands/Fist/Feet,Aggravated assault,VIOLENT
4-18-17,MILFORD PD,Damage/Private Property,Criminal mischief,OTHER
4-18-17,MILFORD PD,Local Fugitive/Wanted,Local fugitive,OTHER
4-14-17,MILFORD PD,Larceny/From All Other Yards,Theft,PROPERTY
4-14-17,MILFORD PD,Damage/Private Property,Criminal mischief,OTHER
4-01-17,MILFORD PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-01-17,MILFORD PD,Aggravated Assault/Non-Family Knife/Cutting Instrument,Aggravated assault,VIOLENT
4-01-17,MILFORD PD,Damage/Private Property,Criminal mischief,OTHER
4-01-17,MILFORD PD,Disorderly Conduct/Unrelated to Liquor,Disorderly conduct,OTHER
