Crime Date,Agency,Description,Type,Group
4-25-17,NEW CASTLE COUNTY PD,Aggravated Assault/Non-Family Firearm,Aggravated assault,VIOLENT
4-23-17,NEW CASTLE COUNTY PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-23-17,NEW CASTLE COUNTY PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-23-17,NEW CASTLE COUNTY PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-23-17,NEW CASTLE COUNTY PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-15-17,NEW CASTLE COUNTY PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-15-17,NEW CASTLE COUNTY PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-15-17,NEW CASTLE COUNTY PD,Simple Assault/Non-Family/Other Assaults/Non-Aggravated,Assault,OTHER
4-12-17,NEW CASTLE COUNTY PD,Local Fugitive/Wanted,Local fugitive,OTHER
4-04-17,NEW CASTLE COUNTY PD,Burglary/Forced Entry/NonResidence,Burglary,PROPERTY
4-04-17,NEW CASTLE COUNTY PD,Damage/Business Property,Criminal mischief,OTHER
