Crime Date,Agency,Description,Type,Group
4-19-17,ELSMERE PD,Local Fugitive/Wanted,Local fugitive,OTHER
4-16-17,ELSMERE PD,Robbery/Gun Highway,Robbery,VIOLENT
4-15-17,ELSMERE PD,Local Fugitive/Wanted,Local fugitive,OTHER
4-13-17,ELSMERE PD,Local Fugitive/Wanted,Local fugitive,OTHER
4-12-17,ELSMERE PD,Kidnap/Free Text,Kidnap,VIOLENT
4-12-17,ELSMERE PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-12-17,ELSMERE PD,Intimidation/Reckless Endanger/Terroristic Threat/Harassment/Other Assaults/Non-Aggravated,Assault,OTHER
4-12-17,ELSMERE PD,Larceny/From Building,Theft,PROPERTY
4-12-17,ELSMERE PD,Vehicle Theft Locally Stolen-Locally Recover,Vehicle theft,PROPERTY
4-12-17,ELSMERE PD,Contributing to the Delinquency of a Minor/Endangering the Welfare of a Child,Domestic,OTHER
4-12-17,ELSMERE PD,Obstructing Police/Hindering Police Officer/Free Text,Obstruction of justice -- police,OTHER
4-10-17,ELSMERE PD,Lost or Misplaced Property/Other Property Recovers/OPR/Includes Drugs,Recovered property,OTHER
4-09-17,ELSMERE PD,Damage/Private Property,Criminal mischief,OTHER
4-09-17,ELSMERE PD,Local Fugitive/Wanted,Local fugitive,OTHER
4-08-17,ELSMERE PD,Larceny/From Building,Theft,PROPERTY
4-08-17,ELSMERE PD,Larceny/From Building,Theft,PROPERTY
4-08-17,ELSMERE PD,Theft/False Pretense or Promise,Fraud,OTHER
4-08-17,ELSMERE PD,Receiving Stolen Property,Stolen property,OTHER
4-03-17,ELSMERE PD,Prescription Fraud,Fraud,OTHER
