Crime Date,Agency,Description,Type,Group
4-21-17,TROOP 2 STATE POLICE,Larceny/From Building,Theft,PROPERTY
4-17-17,TROOP 2 STATE POLICE,Larceny/Shoplifting,Theft,PROPERTY
4-16-17,NEW CASTLE COUNTY PD,Larceny/From Building,Theft,PROPERTY
4-13-17,TROOP 2 STATE POLICE,Larceny/Shoplifting,Theft,PROPERTY
4-08-17,TROOP 2 STATE POLICE,Robbery/Knife Commercial House(Except C,Robbery,VIOLENT
4-08-17,TROOP 2 STATE POLICE,Larceny/Shoplifting,Theft,PROPERTY
4-08-17,TROOP 2 STATE POLICE,Carrying Prohibited,Weapons,WEAPONS
4-08-17,TROOP 2 STATE POLICE,Possession of Weapon,Weapons,WEAPONS
4-08-17,TROOP 2 STATE POLICE,Larceny/Shoplifting,Theft,PROPERTY
4-07-17,TROOP 2 STATE POLICE,Larceny/From Vehicle/Not Attached ,Theft,PROPERTY
4-07-17,TROOP 2 STATE POLICE,Larceny/From Building,Theft,PROPERTY
4-07-17,TROOP 2 STATE POLICE,Forgery/Check,Forgery,OTHER
4-07-17,TROOP 2 STATE POLICE,Forgery/Check,Forgery,OTHER
4-05-17,TROOP 2 STATE POLICE,Larceny/Shoplifting,Theft,PROPERTY
4-04-17,TROOP 2 STATE POLICE,Larceny/Shoplifting,Theft,PROPERTY
4-04-17,TROOP 2 STATE POLICE,Lost or Misplaced Property/Other Property Recovers/OPR/Includes Drugs,Recovered property,OTHER
3-30-17,TROOP 6 STATE POLICE,Marijuana/Possession,Drugs,DRUGS
3-30-17,TROOP 6 STATE POLICE,Marijuana/Possession,Drugs,DRUGS
3-30-17,TROOP 6 STATE POLICE,Marijuana/Possession,Drugs,DRUGS
