Crime Date,Agency,Description,Type,Group
4-14-17,TROOP 9 STATE POLICE,Larceny/From All Other Yards,Theft,PROPERTY
4-05-17,DHSS ANIMAL WELFARE,Local Statute/Free Text,Local statute,OTHER
4-04-17,DHSS ANIMAL WELFARE,Cruelty To Animals, ,
4-04-17,DHSS ANIMAL WELFARE,Cruelty To Animals, ,
4-04-17,DHSS ANIMAL WELFARE,Cruelty To Animals, ,
4-04-17,DHSS ANIMAL WELFARE,Local Statute/Free Text,Local statute,OTHER
4-04-17,DHSS ANIMAL WELFARE,Local Statute/Free Text,Local statute,OTHER
4-04-17,DHSS ANIMAL WELFARE,Local Statute/Free Text,Local statute,OTHER
4-04-17,DHSS ANIMAL WELFARE,Local Statute/Free Text,Local statute,OTHER
4-04-17,DHSS ANIMAL WELFARE,Local Statute/Free Text,Local statute,OTHER
4-04-17,DHSS ANIMAL WELFARE,Local Statute/Free Text,Local statute,OTHER
4-04-17,DHSS ANIMAL WELFARE,Local Statute/Free Text,Local statute,OTHER
4-04-17,DHSS ANIMAL WELFARE,Local Statute/Free Text,Local statute,OTHER
4-04-17,DHSS ANIMAL WELFARE,Local Statute/Free Text,Local statute,OTHER
4-04-17,DHSS ANIMAL WELFARE,Local Statute/Free Text,Local statute,OTHER
4-04-17,DHSS ANIMAL WELFARE,Local Statute/Free Text,Local statute,OTHER
