Crime Date,Agency,Description,Type,Group
4-20-17,TROOP 5 STATE POLICE,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-19-17,BLADES PD,Domestic/Family/Verbal,Domestic,OTHER
4-18-17,BLADES PD,Larceny/From All Other Yards,Theft,PROPERTY
4-15-17,BLADES PD,Robbery/Gun Convenience Store,Robbery,VIOLENT
4-15-17,BLADES PD,Possession of Weapon,Weapons,WEAPONS
4-12-17,DHSS ANIMAL WELFARE,Local Statute/Free Text,Local statute,OTHER
4-12-17,DHSS ANIMAL WELFARE,Local Statute/Free Text,Local statute,OTHER
4-10-17,TROOP 5 STATE POLICE,IMPERSONATION,Fraud,OTHER
4-10-17,TROOP 5 STATE POLICE,Possession of Drug Paraphernalia,Drugs,DRUGS
4-10-17,TROOP 5 STATE POLICE,Local Fugitive/Wanted,Local fugitive,OTHER
4-10-17,TROOP 5 STATE POLICE,Moving Violation/Traffic,Traffic,OTHER
4-10-17,TROOP 5 STATE POLICE,Moving Violation/Traffic,Traffic,OTHER
4-10-17,TROOP 5 STATE POLICE,Disorderly Conduct/Liquor Involvement,Disorderly conduct,OTHER
4-10-17,TROOP 5 STATE POLICE,Intimidation/Reckless Endanger/Terroristic Threat/Harassment/Other Assaults/Non-Aggravated,Assault,OTHER
4-10-17,TROOP 5 STATE POLICE,Intimidation/Reckless Endanger/Terroristic Threat/Harassment/Other Assaults/Non-Aggravated,Assault,OTHER
4-08-17,TROOP 5 STATE POLICE,Trespassing/Free Text,Trespassing,OTHER
4-08-17,TROOP 5 STATE POLICE,Domestic/Family/Verbal,Domestic,OTHER
4-06-17,TROOP 5 STATE POLICE,Domestic/Family/Verbal,Domestic,OTHER
4-03-17,BLADES PD,Burglary/Forced Entry/Residence,Burglary,PROPERTY
4-03-17,BLADES PD,Burglary/Possession of Tools,Burglary,PROPERTY
4-03-17,BLADES PD,Larceny/From Building,Theft,PROPERTY
4-02-17,TROOP 5 STATE POLICE,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
3-30-17,BLADES PD,Larceny/From Vehicle/Not Attached ,Theft,PROPERTY
3-30-17,BLADES PD,Simple Assault/Non-Family/Other Assaults/Non-Aggravated,Assault,OTHER
3-30-17,BLADES PD,Larceny/From All Other Yards,Theft,PROPERTY
