Crime Date,Agency,Description,Type,Group
4-22-17,MIDDLETOWN POLICE DEPARTMENT,Larceny/From Building,Theft,PROPERTY
4-17-17,MIDDLETOWN POLICE DEPARTMENT,Larceny/From Building,Theft,PROPERTY
4-15-17,MIDDLETOWN POLICE DEPARTMENT,Larceny/From Building,Theft,PROPERTY
4-14-17,MIDDLETOWN POLICE DEPARTMENT,Larceny/Shoplifting,Theft,PROPERTY
4-05-17,MIDDLETOWN POLICE DEPARTMENT,Intimidation/Reckless Endanger/Terroristic Threat/Harassment/Other Assaults/Non-Aggravated,Assault,OTHER
4-05-17,MIDDLETOWN POLICE DEPARTMENT,Trespassing/Free Text,Trespassing,OTHER
4-04-17,MIDDLETOWN POLICE DEPARTMENT,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-04-17,MIDDLETOWN POLICE DEPARTMENT,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-04-17,MIDDLETOWN POLICE DEPARTMENT,Public Peace/Free Text/Criminal Nuisance,Disorderly conduct,OTHER
4-04-17,MIDDLETOWN POLICE DEPARTMENT,Trespassing/Free Text,Trespassing,OTHER
4-01-17,MIDDLETOWN POLICE DEPARTMENT,Larceny/Vehicle Parts/From Auto/Attached,Theft,PROPERTY
3-31-17,MIDDLETOWN POLICE DEPARTMENT,Larceny/Shoplifting,Theft,PROPERTY
3-31-17,MIDDLETOWN POLICE DEPARTMENT,Larceny/Shoplifting,Theft,PROPERTY
3-31-17,MIDDLETOWN POLICE DEPARTMENT,Larceny/Shoplifting,Theft,PROPERTY
3-31-17,MIDDLETOWN POLICE DEPARTMENT,Larceny/From Building,Theft,PROPERTY
3-31-17,MIDDLETOWN POLICE DEPARTMENT,Larceny/From Building,Theft,PROPERTY
3-31-17,MIDDLETOWN POLICE DEPARTMENT,Larceny/From Building,Theft,PROPERTY
3-31-17,MIDDLETOWN POLICE DEPARTMENT,Larceny/From Building,Theft,PROPERTY
