Crime Date,Agency,Description,Type,Group
4-25-17,NEWARK PD,Domestic/Non-Family/Verbal,Domestic,OTHER
4-22-17,NEWARK PD,Domestic/Non-Family/Verbal,Domestic,OTHER
4-19-17,NEWARK PD,Heroin/Possession,Drugs,DRUGS
4-19-17,NEWARK PD,Heroin/Possession,Drugs,DRUGS
4-19-17,NEWARK PD,Marijuana/Possession,Drugs,DRUGS
4-19-17,NEWARK PD,Methamphetamine/Possession,Drugs,DRUGS
4-19-17,NEWARK PD,Synthetic Narcotic/Possession,Drugs,DRUGS
4-19-17,NEWARK PD,Barbiturates/Possession,Drugs,DRUGS
4-19-17,NEWARK PD,Barbiturates/Possession,Drugs,DRUGS
4-19-17,NEWARK PD,Possession of Drug Paraphernalia,Drugs,DRUGS
4-19-17,NEWARK PD,Possession of Drug Paraphernalia,Drugs,DRUGS
4-19-17,NEWARK PD,Local Fugitive/Wanted,Local fugitive,OTHER
4-19-17,NEWARK PD,Driving Under the Influence/Drugs,Traffic,OTHER
4-19-17,NEWARK PD,Heroin/Possession,Drugs,DRUGS
4-19-17,NEWARK PD,Heroin/Possession,Drugs,DRUGS
4-19-17,NEWARK PD,Possession of Drug Paraphernalia,Drugs,DRUGS
4-19-17,NEWARK PD,Local Fugitive/Wanted,Local fugitive,OTHER
4-19-17,NEWARK PD,Trespassing/Free Text,Trespassing,OTHER
4-17-17,NEWARK PD,Intimidation/Reckless Endanger/Terroristic Threat/Harassment/Other Assaults/Non-Aggravated,Assault,OTHER
4-17-17,NEWARK PD,Intimidation/Reckless Endanger/Terroristic Threat/Harassment/Other Assaults/Non-Aggravated,Assault,OTHER
4-17-17,NEWARK PD,Harassing Communication/Phone/Wire/Mail Only,Disorderly conduct,OTHER
4-17-17,NEWARK PD,Trespassing/Free Text,Trespassing,OTHER
4-17-17,NEWARK PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-17-17,NEWARK PD,Intimidation/Reckless Endanger/Terroristic Threat/Harassment/Other Assaults/Non-Aggravated,Assault,OTHER
4-17-17,NEWARK PD,Simple Assault/Other/Other Assaults/Non Aggravated,Assault,OTHER
4-17-17,NEWARK PD,Damage/Private Property,Criminal mischief,OTHER
4-14-17,NEWARK PD,Marijuana/Possession,Drugs,DRUGS
4-10-17,NEWARK PD,Damage/Private Property,Criminal mischief,OTHER
4-09-17,NEWARK PD,Intimidation/Reckless Endanger/Terroristic Threat/Harassment/Other Assaults/Non-Aggravated,Assault,OTHER
4-09-17,NEWARK PD,Trespassing/Free Text,Trespassing,OTHER
4-07-17,NEWARK PD,Simple Assault/Police Officer/Other Assaults/Non-Aggravated,Assault,OTHER
4-07-17,NEWARK PD,Simple Assault/Police Officer/Other Assaults/Non-Aggravated,Assault,OTHER
4-07-17,NEWARK PD,Resisting Arrest,Obstruction of justice -- police,OTHER
4-07-17,NEWARK PD,Driving Under the Influence/Liquor,Traffic,OTHER
4-07-17,NEWARK PD,Driving Under the Influence/Liquor,Traffic,OTHER
4-06-17,NEWARK PD,Trespassing/Free Text,Trespassing,OTHER
4-06-17,NEWARK PD,Marijuana/Possession,Drugs,DRUGS
4-06-17,NEWARK PD,Prostitution,Prostitution,OTHER
4-04-17,NEWARK PD,Larceny/Shoplifting,Theft,PROPERTY
4-01-17,NEWARK PD,Carrying a Concealed Deadly Weapon/Deadly Instrument/CCDW/CCDI,Weapons,WEAPONS
4-01-17,NEWARK PD,Carrying a Concealed Deadly Weapon/Deadly Instrument/CCDW/CCDI,Weapons,WEAPONS
3-31-17,NEWARK PD,Domestic/Family/Verbal,Domestic,OTHER
3-31-17,NEWARK PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
