Crime Date,Agency,Description,Type,Group
4-24-17,TROOP 3 STATE POLICE,Larceny/From Building,Theft,PROPERTY
4-18-17,TROOP 3 STATE POLICE,Cocaine/Delivery,Drugs,DRUGS
4-18-17,TROOP 3 STATE POLICE,Local Fugitive/Wanted,Local fugitive,OTHER
4-18-17,DHSS ANIMAL WELFARE,Local Statute/Free Text,Local statute,OTHER
4-18-17,DHSS ANIMAL WELFARE,Local Statute/Free Text,Local statute,OTHER
4-18-17,DHSS ANIMAL WELFARE,Local Statute/Free Text,Local statute,OTHER
4-09-17,TROOP 3 STATE POLICE,Aggravated Assault/Non-Family Other Dangerous Weapon,Aggravated assault,VIOLENT
4-09-17,TROOP 3 STATE POLICE,Aggravated Assault/Non-Family Other Dangerous Weapon,Aggravated assault,VIOLENT
4-09-17,TROOP 3 STATE POLICE,Contributing to the Delinquency of a Minor/Endangering the Welfare of a Child,Domestic,OTHER
4-09-17,TROOP 3 STATE POLICE,Contributing to the Delinquency of a Minor/Endangering the Welfare of a Child,Domestic,OTHER
4-09-17,TROOP 3 STATE POLICE,Contributing to the Delinquency of a Minor/Endangering the Welfare of a Child,Domestic,OTHER
4-09-17,TROOP 3 STATE POLICE,Possession of Weapon,Weapons,WEAPONS
