Crime Date,Agency,Description,Type,Group
4-27-17,WILMINGTON PD,Intimidation/Reckless Endanger/Terroristic Threat/Harassment/Other Assaults/Non-Aggravated,Assault,OTHER
4-27-17,WILMINGTON PD,Damage/Private Property,Criminal mischief,OTHER
4-22-17,WILMINGTON PD,Damage/Private Property,Criminal mischief,OTHER
4-22-17,WILMINGTON PD,Larceny/From Vehicle/Not Attached ,Theft,PROPERTY
4-22-17,WILMINGTON PD,Damage/Business Property,Criminal mischief,OTHER
4-21-17,WILMINGTON PD,Larceny/From Vehicle/Not Attached ,Theft,PROPERTY
4-21-17,WILMINGTON PD,Domestic/Family/Verbal,Domestic,OTHER
4-20-17,WILMINGTON PD,Damage/Private Property,Criminal mischief,OTHER
4-20-17,WILMINGTON PD,Intimidation/Reckless Endanger/Terroristic Threat/Harassment/Other Assaults/Non-Aggravated,Assault,OTHER
4-20-17,WILMINGTON PD,Damage/Private Property,Criminal mischief,OTHER
4-19-17,WILMINGTON PD,Damage/Private Property,Criminal mischief,OTHER
4-19-17,WILMINGTON PD,Damage/Private Property,Criminal mischief,OTHER
4-19-17,NEW CASTLE COUNTY PD,Homicide - Willful Kill - Non-Family - Gun ,Homicide (including attempts),VIOLENT
4-18-17,WILMINGTON PD,Damage/Private Property,Criminal mischief,OTHER
4-17-17,WILMINGTON PD,Cocaine/Possession with Intent to Deliver,Drugs,DRUGS
4-17-17,WILMINGTON PD,Cocaine/Possession with Intent to Deliver,Drugs,DRUGS
4-17-17,WILMINGTON PD,Moving Violation/Traffic,Traffic,OTHER
4-17-17,WILMINGTON PD,Simple Assault/Non-Family/Other Assaults/Non-Aggravated,Assault,OTHER
4-16-17,WILMINGTON PD,Larceny/City/State/Town/Property From All Other Yards,Theft,PROPERTY
4-14-17,WILMINGTON PD,Damage/Private Property,Criminal mischief,OTHER
4-14-17,WILMINGTON PD,Damage/Private Property,Criminal mischief,OTHER
4-14-17,WILMINGTON PD,Aggravated Assault/Non-Family Firearm,Aggravated assault,VIOLENT
4-14-17,WILMINGTON PD,Aggravated Assault/Non-Family Firearm,Aggravated assault,VIOLENT
4-14-17,WILMINGTON PD,Aggravated Assault/Non-Family Firearm,Aggravated assault,VIOLENT
4-14-17,WILMINGTON PD,Damage/Private Property,Criminal mischief,OTHER
4-14-17,WILMINGTON PD,Damage/Private Property,Criminal mischief,OTHER
4-14-17,WILMINGTON PD,Damage/Private Property,Criminal mischief,OTHER
4-13-17,DHSS ANIMAL WELFARE,Cruelty To Animals, ,
4-12-17,WILMINGTON PD,Aggravated Assault/Non-Family Firearm,Aggravated assault,VIOLENT
4-12-17,WILMINGTON PD,Damage/Private Property,Criminal mischief,OTHER
4-12-17,WILMINGTON PD,Simple Assault/Non-Family/Other Assaults/Non-Aggravated,Assault,OTHER
4-12-17,WILMINGTON PD,Unauthorized Use of Motor Vehicle,Vehicle theft,PROPERTY
4-11-17,DHSS ANIMAL WELFARE,Local Statute/Free Text,Local statute,OTHER
4-10-17,WILMINGTON PD,Vehicle Theft ,Vehicle theft,PROPERTY
4-10-17,WILMINGTON PD,Larceny/From Vehicle/Not Attached ,Theft,PROPERTY
4-09-17,WILMINGTON PD,Vehicle Theft Locally Stolen-Recovered Other,Vehicle theft,PROPERTY
4-09-17,WILMINGTON PD,Damage/Private Property,Criminal mischief,OTHER
4-08-17,WILMINGTON PD,Damage/Private Property,Criminal mischief,OTHER
4-07-17,WILMINGTON PD,Aggravated Assault/Non-Family Other Dangerous Weapon,Aggravated assault,VIOLENT
4-07-17,WILMINGTON PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-07-17,WILMINGTON PD,Robbery/Other Weapon Highway,Robbery,VIOLENT
4-06-17,WILMINGTON PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-06-17,WILMINGTON PD,Aggravated Assault/Non-Family Knife/Cutting Instrument,Aggravated assault,VIOLENT
4-06-17,WILMINGTON PD,Intimidation/Reckless Endanger/Terroristic Threat/Harassment/Other Assaults/Non-Aggravated,Assault,OTHER
4-06-17,WILMINGTON PD,Damage/Private Property,Criminal mischief,OTHER
4-06-17,WILMINGTON PD,Domestic/Family/Verbal,Domestic,OTHER
4-04-17,WILMINGTON PD,Damage/Private Property,Criminal mischief,OTHER
4-03-17,WILMINGTON PD,Larceny/From Vehicle/Not Attached ,Theft,PROPERTY
4-03-17,WILMINGTON PD,Damage/Business Property,Criminal mischief,OTHER
4-03-17,WILMINGTON PD,Damage/Private Property,Criminal mischief,OTHER
4-02-17,WILMINGTON PD,Aggravated Assault/Non-Family Firearm,Aggravated assault,VIOLENT
4-02-17,WILMINGTON PD,Damage/Private Property,Criminal mischief,OTHER
4-02-17,WILMINGTON PD,Resisting Arrest,Obstruction of justice -- police,OTHER
4-02-17,WILMINGTON PD,Resisting Arrest,Obstruction of justice -- police,OTHER
4-02-17,WILMINGTON PD,Hit and Run,Traffic,OTHER
4-02-17,WILMINGTON PD,Traffic Offense/Free Text,Traffic,OTHER
4-02-17,WILMINGTON PD,Traffic Offense/Free Text,Traffic,OTHER
4-02-17,WILMINGTON PD,Traffic Offense/Free Text,Traffic,OTHER
4-02-17,WILMINGTON PD,Traffic Offense/Free Text,Traffic,OTHER
4-02-17,WILMINGTON PD,Traffic Offense/Free Text,Traffic,OTHER
4-02-17,WILMINGTON PD,Traffic Offense/Free Text,Traffic,OTHER
4-02-17,WILMINGTON PD,Traffic Offense/Free Text,Traffic,OTHER
4-02-17,WILMINGTON PD,Traffic Offense/Free Text,Traffic,OTHER
4-02-17,WILMINGTON PD,Damage/Private Property,Criminal mischief,OTHER
4-02-17,DNREC - PARKS NATURAL RESOURCES,Marijuana/Possession,Drugs,DRUGS
4-02-17,DNREC - PARKS NATURAL RESOURCES,Marijuana/Possession,Drugs,DRUGS
4-01-17,WILMINGTON PD,Domestic/Family/Verbal,Domestic,OTHER
4-01-17,WILMINGTON PD,Larceny/From Vehicle/Not Attached ,Theft,PROPERTY
4-01-17,WILMINGTON PD,Damage/Private Property,Criminal mischief,OTHER
4-01-17,WILMINGTON PD,Domestic/Family/Verbal,Domestic,OTHER
3-31-17,WILMINGTON PD,Intimidation/Reckless Endanger/Terroristic Threat/Harassment/Other Assaults/Non-Aggravated,Assault,OTHER
3-31-17,WILMINGTON PD,Heroin/Possession with Intent to Deliver,Drugs,DRUGS
3-31-17,WILMINGTON PD,Damage/Private Property,Criminal mischief,OTHER
3-30-17,WILMINGTON PD,Disturbing the Peace/Public Nuisance,Disorderly conduct,OTHER
