Crime Date,Agency,Description,Type,Group
4-22-17,GEORGETOWN PD,Marijuana/Possession,Drugs,DRUGS
4-21-17,GEORGETOWN PD,Larceny/Bicycles,Theft,PROPERTY
4-18-17,GEORGETOWN PD,Stalking/Other Assaults/Non-Aggravated,Assault,OTHER
4-18-17,GEORGETOWN PD,Local Fugitive/Wanted,Local fugitive,OTHER
4-18-17,GEORGETOWN PD,Local Fugitive/Wanted,Local fugitive,OTHER
4-16-17,GEORGETOWN PD,Larceny/Shoplifting,Theft,PROPERTY
4-16-17,GEORGETOWN PD,Larceny/Shoplifting,Theft,PROPERTY
4-16-17,GEORGETOWN PD,Driving Under the Influence/Liquor,Traffic,OTHER
4-16-17,GEORGETOWN PD,Moving Violation/Traffic,Traffic,OTHER
4-16-17,GEORGETOWN PD,Traffic Offense/Free Text,Traffic,OTHER
4-08-17,GEORGETOWN PD,Larceny/From Building,Theft,PROPERTY
4-06-17,GEORGETOWN PD,Disorderly Conduct/Unrelated to Liquor,Disorderly conduct,OTHER
4-05-17,GEORGETOWN PD,Local Fugitive/Wanted,Local fugitive,OTHER
4-04-17,GEORGETOWN PD,Aggravated Assault/Non-Family Other Dangerous Weapon,Aggravated assault,VIOLENT
4-04-17,GEORGETOWN PD,Aggravated Assault/Non-Family Other Dangerous Weapon,Aggravated assault,VIOLENT
4-04-17,GEORGETOWN PD,Aggravated Assault/Non-Family Other Dangerous Weapon,Aggravated assault,VIOLENT
4-04-17,GEORGETOWN PD,Damage/Business Property,Criminal mischief,OTHER
4-04-17,GEORGETOWN PD,Disorderly Conduct/Unrelated to Liquor,Disorderly conduct,OTHER
4-04-17,GEORGETOWN PD,Larceny/From All Other Yards,Theft,PROPERTY
4-03-17,GEORGETOWN PD,Local Fugitive/Wanted,Local fugitive,OTHER
4-03-17,GEORGETOWN PD,Domestic/Non-Family/Verbal,Domestic,OTHER
4-03-17,GEORGETOWN PD,Domestic/Family/Verbal,Domestic,OTHER
4-02-17,GEORGETOWN PD,Larceny/Shoplifting,Theft,PROPERTY
4-02-17,GEORGETOWN PD,Simple Assault/Non-Family/Other Assaults/Non-Aggravated,Assault,OTHER
4-02-17,GEORGETOWN PD,Local Fugitive/Wanted,Local fugitive,OTHER
3-31-17,GEORGETOWN PD,Harassing Communication/Phone/Wire/Mail Only,Disorderly conduct,OTHER
3-30-17,GEORGETOWN PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
