Crime Date,Agency,Description,Type,Group
4-17-17,TROOP 6 STATE POLICE,Local Fugitive/Wanted,Local fugitive,OTHER
4-17-17,TROOP 6 STATE POLICE,Damage/Business Property,Criminal mischief,OTHER
4-17-17,TROOP 6 STATE POLICE,Damage/Business Property,Criminal mischief,OTHER
4-17-17,TROOP 6 STATE POLICE,Trespassing/Free Text,Trespassing,OTHER
4-14-17,NEW CASTLE COUNTY PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-14-17,NEW CASTLE COUNTY PD,Larceny/From Building,Theft,PROPERTY
4-14-17,NEW CASTLE COUNTY PD,Obstructing Police/Hindering Police Officer/Free Text,Obstruction of justice -- police,OTHER
4-12-17,NEW CASTLE COUNTY PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-12-17,NEW CASTLE COUNTY PD,Aggravated Assault/Family Firearm,Aggravated assault,VIOLENT
4-03-17,NEW CASTLE COUNTY PD,IMPERSONATION,Fraud,OTHER
