Crime Date,Agency,Description,Type,Group
4-24-17,TROOP 5 STATE POLICE,Trespassing/Free Text,Trespassing,OTHER
4-22-17,TROOP 5 STATE POLICE,Local Fugitive/Wanted,Local fugitive,OTHER
4-22-17,TROOP 5 STATE POLICE,Moving Violation/Traffic,Traffic,OTHER
4-22-17,TROOP 5 STATE POLICE,Moving Violation/Traffic,Traffic,OTHER
4-22-17,TROOP 5 STATE POLICE,Moving Violation/Traffic,Traffic,OTHER
4-22-17,TROOP 5 STATE POLICE,Moving Violation/Traffic,Traffic,OTHER
4-22-17,TROOP 5 STATE POLICE,Moving Violation/Traffic,Traffic,OTHER
4-22-17,TROOP 5 STATE POLICE,Moving Violation/Traffic,Traffic,OTHER
4-19-17,TROOP 5 STATE POLICE,Driving Under the Influence/Liquor,Traffic,OTHER
4-19-17,TROOP 5 STATE POLICE,Driving Under the Influence/Liquor,Traffic,OTHER
4-05-17,TROOP 5 STATE POLICE,Damage/Private Property,Criminal mischief,OTHER
4-05-17,TROOP 5 STATE POLICE,Trespassing/Free Text,Trespassing,OTHER
4-04-17,TROOP 5 STATE POLICE,Harassing Communication/Phone/Wire/Mail Only,Disorderly conduct,OTHER
4-01-17,TROOP 5 STATE POLICE,Domestic/Family/Verbal,Domestic,OTHER
