Crime Date,Agency,Description,Type,Group
4-27-17,NEWARK PD,Larceny/From Building,Theft,PROPERTY
4-27-17,NEWARK PD,Passport Counterfeiting,Forgery,OTHER
4-20-17,NEWARK PD,Marijuana/Possession with Intent to Deliver,Drugs,DRUGS
4-20-17,NEWARK PD,Marijuana/Possession with Intent to Deliver,Drugs,DRUGS
4-20-17,NEWARK PD,Moving Violation/Traffic,Traffic,OTHER
4-17-17,UNIVERSITY OF DE. POLICE DEPT.,Lost or Misplaced Property/Other Property Recovers/OPR/Includes Drugs,Recovered property,OTHER
4-15-17,NEWARK PD,Local Fugitive/Wanted,Local fugitive,OTHER
4-12-17,UNIVERSITY OF DE. POLICE DEPT.,Marijuana/Possession,Drugs,DRUGS
4-12-17,UNIVERSITY OF DE. POLICE DEPT.,Traffic Offense/Free Text,Traffic,OTHER
4-12-17,UNIVERSITY OF DE. POLICE DEPT.,Traffic Offense/Free Text,Traffic,OTHER
4-12-17,UNIVERSITY OF DE. POLICE DEPT.,Traffic Offense/Free Text,Traffic,OTHER
4-12-17,UNIVERSITY OF DE. POLICE DEPT.,Traffic Offense/Free Text,Traffic,OTHER
4-12-17,UNIVERSITY OF DE. POLICE DEPT.,Traffic Offense/Free Text,Traffic,OTHER
4-10-17,NEWARK PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-10-17,NEWARK PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-10-17,NEWARK PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-10-17,NEWARK PD,Local Fugitive/Wanted,Local fugitive,OTHER
4-09-17,NEWARK PD,Lost or Misplaced Property/Other Property Recovers/OPR/Includes Drugs,Recovered property,OTHER
4-08-17,NEWARK PD,Lost or Misplaced Property/Other Property Recovers/OPR/Includes Drugs,Recovered property,OTHER
4-06-17,DHSS ANIMAL WELFARE,Local Statute/Free Text,Local statute,OTHER
