Crime Date,Agency,Description,Type,Group
4-20-17,NEW CASTLE CITY PD,Burglary/Forced Entry/Residence,Burglary,PROPERTY
4-19-17,DHSS ANIMAL WELFARE,Local Statute/Free Text,Local statute,OTHER
4-19-17,DHSS ANIMAL WELFARE,Local Statute/Free Text,Local statute,OTHER
4-12-17,NEW CASTLE CITY PD,Threat of Arson,Weapons,WEAPONS
4-10-17,DHSS ANIMAL WELFARE,Local Statute/Free Text,Local statute,OTHER
4-08-17,NEW CASTLE CITY PD,Public Peace/Free Text/Criminal Nuisance,Disorderly conduct,OTHER
4-08-17,NEW CASTLE CITY PD,Public Peace/Free Text/Criminal Nuisance,Disorderly conduct,OTHER
4-08-17,NEW CASTLE CITY PD,Public Peace/Free Text/Criminal Nuisance,Disorderly conduct,OTHER
4-08-17,NEW CASTLE CITY PD,Public Peace/Free Text/Criminal Nuisance,Disorderly conduct,OTHER
4-08-17,NEW CASTLE CITY PD,Public Peace/Free Text/Criminal Nuisance,Disorderly conduct,OTHER
4-04-17,NEW CASTLE CITY PD,Lost or Misplaced Property/Other Property Recovers/OPR/Includes Drugs,Recovered property,OTHER
3-31-17,NEW CASTLE CITY PD,Damage/Private Property,Criminal mischief,OTHER
3-31-17,NEW CASTLE CITY PD,Harassing Communication/Phone/Wire/Mail Only,Disorderly conduct,OTHER
3-31-17,NEW CASTLE CITY PD,Trespassing/Free Text,Trespassing,OTHER
