Crime Date,Agency,Description,Type,Group
4-21-17,DOVER PD,Larceny/Shoplifting,Theft,PROPERTY
4-19-17,TROOP 3 STATE POLICE,Heroin/Possession with Intent to Deliver,Drugs,DRUGS
4-19-17,TROOP 3 STATE POLICE,Possession of Drug Paraphernalia,Drugs,DRUGS
4-19-17,TROOP 3 STATE POLICE,Destroying/Tampering Evidence,Obstruction of justice -- police,OTHER
4-19-17,TROOP 3 STATE POLICE,Moving Violation/Traffic,Traffic,OTHER
4-19-17,TROOP 3 STATE POLICE,Moving Violation/Traffic,Traffic,OTHER
4-19-17,TROOP 3 STATE POLICE,Moving Violation/Traffic,Traffic,OTHER
4-19-17,TROOP 3 STATE POLICE,Moving Violation/Traffic,Traffic,OTHER
4-19-17,TROOP 3 STATE POLICE,Moving Violation/Traffic,Traffic,OTHER
4-19-17,TROOP 3 STATE POLICE,Moving Violation/Traffic,Traffic,OTHER
4-19-17,TROOP 3 STATE POLICE,Moving Violation/Traffic,Traffic,OTHER
4-19-17,TROOP 3 STATE POLICE,Moving Violation/Traffic,Traffic,OTHER
4-19-17,TROOP 3 STATE POLICE,Moving Violation/Traffic,Traffic,OTHER
4-19-17,TROOP 3 STATE POLICE,Moving Violation/Traffic,Traffic,OTHER
4-18-17,CAPITOL POLICE,Local Fugitive/Wanted,Local fugitive,OTHER
4-17-17,DOVER PD,Domestic/Family/Verbal,Domestic,OTHER
4-17-17,CAPITOL POLICE,Local Fugitive/Wanted,Local fugitive,OTHER
4-17-17,CAPITOL POLICE,Local Fugitive/Wanted,Local fugitive,OTHER
4-15-17,DOVER PD,Larceny/Shoplifting,Theft,PROPERTY
4-13-17,CAPITOL POLICE,Local Fugitive/Wanted,Local fugitive,OTHER
4-10-17,CAPITOL POLICE,Local Fugitive/Wanted,Local fugitive,OTHER
4-07-17,CAPITOL POLICE,Disorderly Conduct/Unrelated to Liquor,Disorderly conduct,OTHER
4-06-17,DOVER PD,Domestic/Family/Verbal,Domestic,OTHER
4-06-17,DOVER PD,Local Fugitive/Wanted,Local fugitive,OTHER
4-06-17,CAPITOL POLICE,Local Fugitive/Wanted,Local fugitive,OTHER
4-06-17,CAPITOL POLICE,Aggravated Assault/Police Officer Strong-Arm/Hands/Fist/Feet,Aggravated assault,VIOLENT
4-06-17,CAPITOL POLICE,Damage/Private Property,Criminal mischief,OTHER
4-06-17,CAPITOL POLICE,Resisting Arrest,Obstruction of justice -- police,OTHER
4-06-17,CAPITOL POLICE,Resisting Arrest,Obstruction of justice -- police,OTHER
4-06-17,CAPITOL POLICE,Escape/Must Identify Institution Type,Local fugitive,OTHER
4-03-17,DOVER PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-03-17,DOVER PD,Simple Assault/Family/Other Assaults/Non-Aggravated,Assault,OTHER
4-03-17,CAPITOL POLICE,Local Fugitive/Wanted,Local fugitive,OTHER
3-31-17,DOVER PD,Loitering/Adult,Disorderly conduct,OTHER
