Crime Date,Agency,Description,Type,Group
4-27-17,NEWARK PD,Lost or Misplaced Property/Other Property Recovers/OPR/Includes Drugs,Recovered property,OTHER
4-27-17,NEWARK PD,Larceny/Shoplifting,Theft,PROPERTY
4-21-17,NEWARK PD,Urinate or Defecate in Public, ,
4-21-17,NEWARK PD,Lost or Misplaced Property/Other Property Recovers/OPR/Includes Drugs,Recovered property,OTHER
4-14-17,TROOP 6 STATE POLICE,Larceny/ Free Text From Building, ,
4-14-17,TROOP 6 STATE POLICE,Larceny/ Free Text From Building, ,
4-13-17,ALCOHOL & TOBACCO ENFORCEMENT,Buy/Purchase/Give Liquor to Persons Underage,Liquor,OTHER
4-13-17,ALCOHOL & TOBACCO ENFORCEMENT,Liquor/Underage Possession,Liquor,OTHER
4-13-17,ALCOHOL & TOBACCO ENFORCEMENT,Buy/Purchase/Give Liquor to Persons Underage,Liquor,OTHER
4-12-17,NEWARK PD,Larceny/From Building,Theft,PROPERTY
4-06-17,NEWARK PD,Intimidation/Reckless Endanger/Terroristic Threat/Harassment/Other Assaults/Non-Aggravated,Assault,OTHER
4-03-17,NEWARK PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-03-17,NEWARK PD,Larceny/Shoplifting,Theft,PROPERTY
3-31-17,NEWARK PD,Larceny/From Building,Theft,PROPERTY
