Crime Date,Agency,Description,Type,Group
4-23-17,NEW CASTLE CITY PD,Local Fugitive/Wanted,Local fugitive,OTHER
4-15-17,TROOP 2 STATE POLICE,Marijuana/Possession,Drugs,DRUGS
4-13-17,TROOP 2 STATE POLICE,Larceny/Vehicle Parts/From Auto/Attached,Theft,PROPERTY
4-12-17,TROOP 2 STATE POLICE,Driving Under the Influence/Liquor,Traffic,OTHER
4-12-17,TROOP 2 STATE POLICE,Driving Under the Influence/Liquor,Traffic,OTHER
4-12-17,TROOP 2 STATE POLICE,Driving Under the Influence/Liquor,Traffic,OTHER
4-12-17,TROOP 2 STATE POLICE,Driving Under the Influence/Liquor,Traffic,OTHER
4-12-17,TROOP 2 STATE POLICE,Driving Under the Influence/Liquor,Traffic,OTHER
4-12-17,TROOP 2 STATE POLICE,Driving Under the Influence/Liquor,Traffic,OTHER
4-12-17,TROOP 2 STATE POLICE,Driving Under the Influence/Liquor,Traffic,OTHER
4-09-17,DEL. RIV & BAY AUTH,Larceny/From Building,Theft,PROPERTY
4-01-17,TROOP 2 STATE POLICE,Larceny/Vehicle Parts/From Auto/Attached,Theft,PROPERTY
4-01-17,TROOP 2 STATE POLICE,Damage/Business Property,Criminal mischief,OTHER
