Crime Date,Agency,Description,Type,Group
4-26-17,NEWARK PD,Lost or Misplaced Property/Other Property Recovers/OPR/Includes Drugs,Recovered property,OTHER
4-25-17,NEWARK PD,Larceny/Vehicle Parts/From Auto/Attached,Theft,PROPERTY
4-24-17,NEWARK PD,Damage/Business Property,Criminal mischief,OTHER
4-23-17,NEWARK PD,Lost or Misplaced Property/Other Property Recovers/OPR/Includes Drugs,Recovered property,OTHER
4-17-17,NEWARK PD,Damage/Private Property,Criminal mischief,OTHER
4-17-17,NEWARK PD,Damage/Private Property,Criminal mischief,OTHER
4-16-17,NEWARK PD,Domestic/Non-Family/Verbal,Domestic,OTHER
4-15-17,NEWARK PD,Marijuana/Possession,Drugs,DRUGS
4-13-17,NEWARK PD,Marijuana/Possession,Drugs,DRUGS
4-13-17,NEWARK PD,Possession of Drug Paraphernalia,Drugs,DRUGS
4-13-17,ALCOHOL & TOBACCO ENFORCEMENT,Liquor/Underage Possession,Liquor,OTHER
4-13-17,ALCOHOL & TOBACCO ENFORCEMENT,Buy/Purchase/Give Liquor to Persons Underage,Liquor,OTHER
4-08-17,NEWARK PD,IMPERSONATION,Fraud,OTHER
4-08-17,NEWARK PD,Trespassing/Free Text,Trespassing,OTHER
4-07-17,NEWARK PD,Unlawfully on Premises Selling/Serving Liquor,Liquor,OTHER
4-07-17,NEWARK PD,Non-Moving Violation/Abandoned Vehicle/Tampering with Vehicle/Etc.,Traffic,OTHER
4-05-17,NEWARK PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-05-17,NEWARK PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-05-17,NEWARK PD,Trespassing/Free Text,Trespassing,OTHER
4-04-17,NEWARK PD,Damage/Private Property,Criminal mischief,OTHER
4-01-17,NEWARK PD,Disturbing the Peace/Public Nuisance,Disorderly conduct,OTHER
