Crime Date,Agency,Description,Type,Group
4-21-17,TROOP 1 STATE POLICE,Lost or Misplaced Property/Other Property Recovers/OPR/Includes Drugs,Recovered property,OTHER
4-18-17,NEW CASTLE COUNTY PD,Burglary/No Forced Entry/NonResidence,Burglary,PROPERTY
4-18-17,NEW CASTLE COUNTY PD,Larceny/From Building,Theft,PROPERTY
4-12-17,TROOP 1 STATE POLICE,Heroin/Possession,Drugs,DRUGS
4-12-17,TROOP 1 STATE POLICE,Local Fugitive/Wanted,Local fugitive,OTHER
4-12-17,TROOP 1 STATE POLICE,Traffic Offense/Free Text,Traffic,OTHER
4-12-17,TROOP 1 STATE POLICE,Traffic Offense/Free Text,Traffic,OTHER
4-07-17,TROOP 1 STATE POLICE,IMPERSONATION,Fraud,OTHER
4-07-17,TROOP 1 STATE POLICE,Traffic Offense/Free Text,Traffic,OTHER
4-07-17,TROOP 1 STATE POLICE,Traffic Offense/Free Text,Traffic,OTHER
4-07-17,TROOP 1 STATE POLICE,Traffic Offense/Free Text,Traffic,OTHER
4-07-17,TROOP 1 STATE POLICE,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-06-17,TROOP 1 STATE POLICE,Lost or Misplaced Property/Other Property Recovers/OPR/Includes Drugs,Recovered property,OTHER
4-05-17,DHSS ANIMAL WELFARE,Local Statute/Free Text,Local statute,OTHER
4-05-17,DHSS ANIMAL WELFARE,Local Statute/Free Text,Local statute,OTHER
4-05-17,DHSS ANIMAL WELFARE,Local Statute/Free Text,Local statute,OTHER
4-04-17,TROOP 1 STATE POLICE,Vehicle Theft Locally Stolen-Locally Recover,Vehicle theft,PROPERTY
