Crime Date,Agency,Description,Type,Group
4-26-17,TROOP 1 STATE POLICE,Larceny/Shoplifting,Theft,PROPERTY
4-22-17,TROOP 1 STATE POLICE,Larceny/Shoplifting,Theft,PROPERTY
4-18-17,TROOP 1 STATE POLICE,Trespassing/Free Text,Trespassing,OTHER
4-18-17,TROOP 1 STATE POLICE,Larceny/Shoplifting,Theft,PROPERTY
4-11-17,TROOP 1 STATE POLICE,Larceny/Shoplifting,Theft,PROPERTY
4-11-17,TROOP 1 STATE POLICE,Larceny/Shoplifting,Theft,PROPERTY
4-11-17,TROOP 1 STATE POLICE,Trespassing/Free Text,Trespassing,OTHER
4-08-17,TROOP 1 STATE POLICE,Larceny/From Vehicle/Not Attached ,Theft,PROPERTY
4-08-17,TROOP 1 STATE POLICE,Damage/Private Property,Criminal mischief,OTHER
4-04-17,TROOP 1 STATE POLICE,Larceny/From Building,Theft,PROPERTY
4-03-17,TROOP 6 STATE POLICE,Larceny/From Building,Theft,PROPERTY
4-03-17,TROOP 6 STATE POLICE,Sale of Stolen Property,Stolen property,OTHER
3-30-17,TROOP 1 STATE POLICE,Larceny/Shoplifting,Theft,PROPERTY
3-30-17,TROOP 1 STATE POLICE,Larceny/From Building,Theft,PROPERTY
3-30-17,TROOP 1 STATE POLICE,Sale of Stolen Property,Stolen property,OTHER
