Crime Date,Agency,Description,Type,Group
4-23-17,NEW CASTLE COUNTY PD,Larceny/From Building,Theft,PROPERTY
4-18-17,NEW CASTLE COUNTY PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-18-17,NEW CASTLE COUNTY PD,Simple Assault/Family/Other Assaults/Non-Aggravated,Assault,OTHER
4-16-17,TROOP 2 STATE POLICE,Larceny/Shoplifting,Theft,PROPERTY
4-12-17,NEW CASTLE COUNTY PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-12-17,NEW CASTLE COUNTY PD,Aggravated Assault/Non-Family Firearm,Aggravated assault,VIOLENT
4-12-17,NEW CASTLE COUNTY PD,Aggravated Assault/Non-Family Firearm,Aggravated assault,VIOLENT
4-12-17,NEW CASTLE COUNTY PD,Aggravated Assault/Non-Family Firearm,Aggravated assault,VIOLENT
4-12-17,NEW CASTLE COUNTY PD,Aggravated Assault/Non-Family Firearm,Aggravated assault,VIOLENT
4-11-17,NEW CASTLE COUNTY PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-11-17,NEW CASTLE COUNTY PD,Obstructing Police/Hindering Police Officer/Free Text,Obstruction of justice -- police,OTHER
4-11-17,NEW CASTLE COUNTY PD,Identity Theft, ,
4-10-17,NEW CASTLE COUNTY PD,Larceny/From Vehicle/Not Attached ,Theft,PROPERTY
4-09-17,NEW CASTLE COUNTY PD,Resisting Arrest,Obstruction of justice -- police,OTHER
4-09-17,NEW CASTLE COUNTY PD,Disturbing the Peace/Public Nuisance,Disorderly conduct,OTHER
4-09-17,NEW CASTLE COUNTY PD,Disorderly Conduct/Unrelated to Liquor,Disorderly conduct,OTHER
4-09-17,NEW CASTLE COUNTY PD,Identity Theft, ,
4-02-17,NEW CASTLE COUNTY PD,Identity Theft, ,
3-31-17,TROOP 2 STATE POLICE,Larceny/Shoplifting,Theft,PROPERTY
