Crime Date,Agency,Description,Type,Group
4-21-17,DOVER PD,Intimidation/Reckless Endanger/Terroristic Threat/Harassment/Other Assaults/Non-Aggravated,Assault,OTHER
4-20-17,DOVER PD,Burglary/Forced Entry/NonResidence,Burglary,PROPERTY
4-20-17,DOVER PD,Larceny/From Building,Theft,PROPERTY
4-20-17,DOVER PD,Wearing a Disguise During the Commission of a Felony,Fraud,OTHER
4-20-17,DOVER PD,Damage/Business Property,Criminal mischief,OTHER
4-19-17,DOVER PD,Intimidation/Reckless Endanger/Terroristic Threat/Harassment/Other Assaults/Non-Aggravated,Assault,OTHER
4-19-17,DOVER PD,Simple Assault/Police Officer/Other Assaults/Non-Aggravated,Assault,OTHER
4-19-17,DOVER PD,Disturbing the Peace/Public Nuisance,Disorderly conduct,OTHER
4-17-17,DOVER PD,Domestic/Family/Verbal,Domestic,OTHER
4-15-17,DOVER PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-15-17,DOVER PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-15-17,DOVER PD,Marijuana/Possession,Drugs,DRUGS
4-15-17,DOVER PD,Possession of Drug Paraphernalia,Drugs,DRUGS
4-12-17,DOVER PD,Theft/False Pretense or Promise,Fraud,OTHER
4-10-17,DOVER PD,Marijuana/Possession with Intent to Deliver,Drugs,DRUGS
4-10-17,DOVER PD,Possession of Drug Paraphernalia,Drugs,DRUGS
4-10-17,DOVER PD,Carrying a Concealed Deadly Weapon/Deadly Instrument/CCDW/CCDI,Weapons,WEAPONS
4-10-17,DOVER PD,Carrying Prohibited,Weapons,WEAPONS
4-10-17,DOVER PD,Carrying Prohibited,Weapons,WEAPONS
4-10-17,DOVER PD,Carrying Prohibited,Weapons,WEAPONS
4-10-17,DOVER PD,Possession of Weapon,Weapons,WEAPONS
4-10-17,DOVER PD,Local Fugitive/Wanted,Local fugitive,OTHER
3-31-17,DOVER PD,Domestic/Non-Family/Verbal,Domestic,OTHER
3-31-17,DOVER PD,Theft/False Pretense or Promise,Fraud,OTHER
3-30-17,DOVER PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
3-30-17,DOVER PD,Damage/Business Property,Criminal mischief,OTHER
3-30-17,DOVER PD,Trespassing/Free Text,Trespassing,OTHER
