Crime Date,Agency,Description,Type,Group
4-22-17,SEAFORD PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-16-17,SEAFORD PD,Burglary/No Forced Entry/Residence,Burglary,PROPERTY
4-11-17,SEAFORD PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-11-17,SEAFORD PD,Simple Assault/Family/Other Assaults/Non-Aggravated,Assault,OTHER
4-11-17,SEAFORD PD,Simple Assault/Family/Other Assaults/Non-Aggravated,Assault,OTHER
4-11-17,SEAFORD PD,Contributing to the Delinquency of a Minor/Endangering the Welfare of a Child,Domestic,OTHER
4-11-17,SEAFORD PD,Harassing Communication/Phone/Wire/Mail Only,Disorderly conduct,OTHER
4-04-17,SEAFORD PD,Aggravated Assault/Non-Family Firearm,Aggravated assault,VIOLENT
4-04-17,SEAFORD PD,Aggravated Assault/Non-Family Firearm,Aggravated assault,VIOLENT
4-04-17,SEAFORD PD,Aggravated Assault/Non-Family Firearm,Aggravated assault,VIOLENT
4-02-17,SEAFORD PD,Heroin/Possession,Drugs,DRUGS
4-02-17,SEAFORD PD,Possession of Drug Paraphernalia,Drugs,DRUGS
4-02-17,SEAFORD PD,Traffic Offense/Free Text,Traffic,OTHER
4-01-17,SEAFORD PD,Domestic/Non-Family/Verbal,Domestic,OTHER
3-31-17,SEAFORD PD,Damage/Private Property,Criminal mischief,OTHER
