Crime Date,Agency,Description,Type,Group
4-25-17,DEL. RIV & BAY AUTH,Local Fugitive/Wanted,Local fugitive,OTHER
4-15-17,DEL. RIV & BAY AUTH,Moving Violation/Traffic,Traffic,OTHER
4-15-17,DEL. RIV & BAY AUTH,Moving Violation/Traffic,Traffic,OTHER
4-15-17,DEL. RIV & BAY AUTH,Moving Violation/Traffic,Traffic,OTHER
4-15-17,DEL. RIV & BAY AUTH,Moving Violation/Traffic,Traffic,OTHER
4-15-17,DEL. RIV & BAY AUTH,Moving Violation/Traffic,Traffic,OTHER
4-14-17,DEL. RIV & BAY AUTH,Local Fugitive/Wanted,Local fugitive,OTHER
4-14-17,DEL. RIV & BAY AUTH,Local Fugitive/Wanted,Local fugitive,OTHER
4-14-17,DEL. RIV & BAY AUTH,Local Fugitive/Wanted,Local fugitive,OTHER
4-13-17,DEL. RIV & BAY AUTH,Local Fugitive/Wanted,Local fugitive,OTHER
4-09-17,DEL. RIV & BAY AUTH,Local Fugitive/Wanted,Local fugitive,OTHER
4-03-17,TROOP 9 STATE POLICE,Local Fugitive/Wanted,Local fugitive,OTHER
3-30-17,TROOP 1 STATE POLICE,Larceny/Shoplifting,Theft,PROPERTY
