Crime Date,Agency,Description,Type,Group
4-26-17,NEWARK PD,Larceny/From All Other Yards,Theft,PROPERTY
4-25-17,NEWARK PD,Intimidation/Reckless Endanger/Terroristic Threat/Harassment/Other Assaults/Non-Aggravated,Assault,OTHER
4-23-17,NEWARK PD,Lost or Misplaced Property/Other Property Recovers/OPR/Includes Drugs,Recovered property,OTHER
4-21-17,NEWARK PD,Simple Assault/Non-Family/Other Assaults/Non-Aggravated,Assault,OTHER
4-21-17,NEWARK PD,Simple Assault/Non-Family/Other Assaults/Non-Aggravated,Assault,OTHER
4-20-17,NEWARK PD,Lost or Misplaced Property/Other Property Recovers/OPR/Includes Drugs,Recovered property,OTHER
4-19-17,NEWARK PD,Domestic/Non-Family/Verbal,Domestic,OTHER
4-19-17,NEWARK PD,Local Fugitive/Wanted,Local fugitive,OTHER
4-19-17,NEWARK PD,Intimidation/Reckless Endanger/Terroristic Threat/Harassment/Other Assaults/Non-Aggravated,Assault,OTHER
4-19-17,NEWARK PD,Trespassing/Free Text,Trespassing,OTHER
4-19-17,NEWARK PD,Domestic/Family/Verbal,Domestic,OTHER
4-18-17,NEWARK PD,Lost or Misplaced Property/Other Property Recovers/OPR/Includes Drugs,Recovered property,OTHER
4-17-17,NEWARK PD,Lost or Misplaced Property/Other Property Recovers/OPR/Includes Drugs,Recovered property,OTHER
4-17-17,NEWARK PD,Marijuana/Possession,Drugs,DRUGS
4-17-17,NEWARK PD,Lost or Misplaced Property/Other Property Recovers/OPR/Includes Drugs,Recovered property,OTHER
4-17-17,NEWARK PD,Damage/Private Property,Criminal mischief,OTHER
4-16-17,NEWARK PD,Larceny/Bicycles,Theft,PROPERTY
4-15-17,NEWARK PD,Disturbing the Peace/Public Nuisance,Disorderly conduct,OTHER
4-13-17,NEWARK PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-12-17,NEWARK PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-12-17,NEWARK PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-12-17,NEWARK PD,Domestic/Non-Family/Verbal,Domestic,OTHER
4-11-17,NEWARK PD,Disturbing the Peace/Public Nuisance,Disorderly conduct,OTHER
4-09-17,NEWARK PD,Trespassing/Free Text,Trespassing,OTHER
4-08-17,NEWARK PD,Lost or Misplaced Property/Other Property Recovers/OPR/Includes Drugs,Recovered property,OTHER
4-05-17,NEWARK PD,Lost or Misplaced Property/Other Property Recovers/OPR/Includes Drugs,Recovered property,OTHER
4-03-17,NEWARK PD,Aggravated Assault/Family Other Dangerous Weapon,Aggravated assault,VIOLENT
4-03-17,NEWARK PD,Contributing to the Delinquency of a Minor/Endangering the Welfare of a Child,Domestic,OTHER
4-03-17,NEWARK PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-03-17,NEWARK PD,Lost or Misplaced Property/Other Property Recovers/OPR/Includes Drugs,Recovered property,OTHER
3-31-17,NEWARK PD,Domestic/Family/Verbal,Domestic,OTHER
